Station Description:,38a Oceanographic Mooring
2022.469,13.218
2022.472,13.681
2022.475,14.245
2022.478,14.814
2022.481,14.359
2022.483,13.859
2022.486,13.234
2022.489,13.166
2022.492,12.779
2022.494,13.137
2022.497,13.382
2022.500,13.257
2022.503,13.079
2022.506,13.377
2022.508,13.800
2022.511,14.140
2022.514,14.205
2022.517,14.590
2022.519,14.984
2022.522,15.617
2022.525,16.297
2022.528,16.335
2022.531,15.892
2022.533,15.483
2022.533,15.360
2022.536,15.544
2022.539,15.845
2022.542,15.939
2022.544,16.143
2022.547,16.192
2022.550,16.520
2022.553,16.352
2022.556,16.198
2022.558,16.374
2022.561,16.306
2022.564,16.032
2022.567,15.524
2022.569,15.265
2022.572,15.531
2022.575,15.499
2022.578,15.431
2022.581,15.749
2022.583,16.064
2022.583,16.075
2022.586,15.696
2022.589,15.451
2022.592,15.114
2022.594,15.149
2022.597,15.085
2022.600,15.786
2022.603,16.136
2022.606,16.458
2022.608,17.271
2022.611,17.922
2022.614,17.562
2022.617,17.255
2022.619,16.773
2022.619,17.053
2022.622,17.148
2022.625,16.057
2022.628,15.560
2022.631,15.875
2022.633,15.788
2022.636,15.338
2022.639,15.408
2022.642,15.699
2022.644,15.789
2022.647,15.705
2022.650,16.050
2022.653,16.094
2022.656,16.606
2022.658,16.498
2022.661,16.440
2022.664,16.492
2022.667,16.323
2022.667,16.255
2022.669,16.223
2022.672,16.214
2022.675,16.090
2022.678,16.046
2022.681,16.281
2022.683,16.366
2022.686,16.354
2022.689,16.302
2022.692,16.589
2022.694,16.364
2022.697,16.185
2022.700,16.008
2022.703,15.915
2022.706,15.778
2022.708,15.661
2022.711,15.550
2022.714,15.509
2022.717,15.542
2022.719,15.448
2022.722,15.408
2022.725,15.330
2022.728,15.284
2022.731,15.075
2022.733,14.961
2022.736,14.863
2022.739,14.887
2022.742,14.760
2022.744,14.703
2022.747,14.668
2022.750,14.596
2022.753,14.636
2022.756,14.616
2022.758,14.816
2022.761,11.901
2022.764,13.302
2022.767,12.556
2022.769,12.766
2022.772,13.932
2022.775,14.388
2022.778,14.359
2022.781,14.346
2022.783,14.329
2022.786,14.318
2022.789,14.273
2022.792,14.214
2022.794,14.140
2022.797,14.145
2022.800,14.084
2022.803,14.161
2022.806,14.110
2022.808,14.072
2022.811,14.065
2022.814,14.043
2022.817,14.017
2022.819,14.038
2022.822,14.015
2022.825,14.020
2022.828,13.999
2022.831,14.004
2022.833,13.984
2022.833,13.925
2022.836,13.886
2022.839,13.877
2022.842,13.917
2022.844,13.846
2022.847,13.895
2022.850,13.955
2022.853,14.158
2022.856,14.035
2022.858,14.043
2022.861,13.921
2022.861,13.892
2022.864,13.811
2022.864,13.811
2022.867,14.014
2022.867,14.014
2022.869,14.172
2022.869,14.172
2022.872,14.209
2022.872,14.209
2022.875,14.151
2022.875,14.151
2022.878,14.111
2022.878,14.111
2022.881,14.005
2022.881,14.005
2022.883,13.894
2022.883,13.894
2022.886,13.887
2022.886,13.887
2022.889,13.803
2022.889,13.803
2022.892,13.116
2022.892,13.361
2022.894,13.684
2022.897,13.607
2022.900,13.494
2022.903,13.438
2022.906,13.492
2022.908,13.346
2022.911,13.355
2022.914,13.411
2022.917,13.328
2022.919,13.284
2022.922,13.237
2022.925,13.138
2022.928,12.914
2022.931,12.992
2022.933,12.999
2022.936,12.838
2022.939,12.713
2022.942,12.656
2022.944,12.600
2022.947,12.484
2022.950,12.381
2022.953,12.371
2022.956,12.311
2022.958,12.247
2022.961,12.063
2022.964,11.813
2022.967,11.764
2022.969,11.578
2022.972,11.517
2022.975,11.450
2022.978,11.417
2022.981,11.412
2022.983,11.487
2022.986,11.507
2022.989,11.505
2022.992,11.501
2022.994,11.400
2022.997,11.388
2023.000,11.377
2023.000,11.383
2023.003,11.363
2023.006,11.328
2023.008,11.240
2023.011,11.195
2023.014,11.168
2023.017,11.104
2023.019,10.821
2023.022,10.238
2023.025,10.272
2023.028,10.125
2023.031,9.882
2023.033,9.896
2023.036,10.107
2023.039,10.323
2023.042,10.300
2023.044,10.177
2023.047,9.990
2023.050,9.717
2023.053,9.781
2023.056,9.932
2023.058,9.911
2023.061,9.889
2023.064,9.882
2023.067,9.876
2023.069,9.824
2023.072,9.787
2023.075,9.715
2023.078,9.743
2023.081,9.523
2023.083,9.328
2023.083,9.170
2023.086,9.067
2023.089,9.420
2023.092,9.404
2023.094,9.375
2023.097,9.275
2023.100,9.127
2023.103,9.172
2023.106,9.199
2023.108,9.069
2023.111,9.040
2023.114,8.950
2023.117,8.768
2023.119,8.853
2023.122,8.891
2023.125,8.905
2023.128,8.967
2023.131,8.991
2023.133,8.932
2023.136,9.209
2023.139,8.928
2023.142,8.925
2023.144,8.977
2023.147,8.960
2023.150,8.942
2023.153,8.887
2023.156,8.883
2023.158,8.863
2023.167,8.846
2023.169,8.842
2023.172,8.824
2023.175,8.725
2023.178,8.712
2023.181,8.718
2023.183,8.699
2023.186,8.637
2023.189,8.579
2023.192,8.673
2023.194,8.607
2023.197,8.639
2023.200,8.672
2023.203,8.586
2023.206,8.564
2023.208,8.608
2023.211,8.649
2023.211,8.632
2023.214,8.663
2023.217,8.607
2023.219,8.646
2023.222,8.658
2023.225,8.645
2023.228,8.579
2023.231,8.534
2023.233,8.802
2023.236,8.710
2023.239,9.199
2023.242,8.687
2023.244,8.676
2023.247,8.842
2023.250,9.111
2023.250,9.091
2023.253,9.587
2023.256,9.181
2023.258,9.159
2023.261,9.146
2023.264,9.486
2023.267,9.403
2023.269,9.413
2023.272,9.350
2023.275,9.294
2023.278,9.274
2023.281,9.215
2023.283,9.179
2023.286,10.090
2023.289,9.927
2023.292,9.736
2023.294,9.683
2023.297,9.683
2023.300,9.652
2023.303,9.668
2023.306,9.666
2023.308,9.743
2023.311,10.269
2023.314,9.958
2023.317,10.472
2023.319,10.507
2023.322,10.171
2023.325,10.560
2023.328,10.574
2023.331,10.769
2023.333,11.793
2023.336,11.375
2023.339,11.289
2023.342,10.961
2023.344,10.572
2023.347,11.392
2023.350,11.224
2023.353,11.204
2023.356,11.889
2023.358,11.899
2023.361,12.555
2023.364,12.186
2023.367,12.962
2023.369,12.195
2023.372,12.485
2023.375,12.544
2023.378,12.783
2023.381,12.884
2023.383,13.365
2023.386,13.692
2023.389,13.483
2023.392,13.388
2023.394,13.594
2023.397,13.779
2023.400,13.998
2023.403,14.007
2023.406,14.611
2023.408,13.549
2023.411,13.472
2023.414,14.071
2023.417,13.878
2023.417,13.949
2023.419,13.908
2023.422,14.579
2023.425,14.516
2023.428,15.097
2023.431,14.757
2023.433,14.678
2023.436,14.545
2023.439,14.111
2023.442,14.100
2023.444,15.333
2023.447,15.950
2023.450,16.497
2023.453,16.145
2023.456,16.104
2023.458,16.560
2023.461,16.587
2023.464,16.940
2023.467,16.548
2023.469,16.438
2023.472,16.833
2023.475,17.038
2023.478,16.775
2023.481,15.976
2023.483,16.520
2023.486,16.377
2023.489,15.953
2023.492,15.860
2023.494,15.468
2023.497,15.534
2023.500,15.130
2023.503,14.408
2023.506,14.355
2023.508,14.443
2023.511,14.389
2023.514,14.382
2023.517,13.367
2023.519,14.348
2023.522,14.683
2023.525,14.439
2023.528,14.646
2023.531,14.063
2023.533,14.668
2023.536,14.524
2023.539,13.758
2023.542,13.745
2023.544,14.293
2023.547,14.280
2023.550,15.413
2023.553,15.062
2023.556,14.903
2023.558,15.353
2023.561,14.966
2023.564,16.117
2023.567,15.228
2023.569,14.993
2023.572,15.654
2023.575,15.274
2023.578,15.139
2023.581,14.997
2023.583,14.832
2023.583,15.178
2023.586,14.897
2023.589,15.166
2023.592,15.426
2023.594,15.253
2023.597,15.304
2023.600,15.425
2023.603,15.677
2023.606,15.540
2023.608,15.523
2023.611,15.660
2023.614,15.663
2023.617,15.621
2023.619,16.145
2023.622,16.271
2023.625,16.483
2023.628,16.126
2023.631,15.888
2023.633,15.711
2023.636,15.743
2023.639,15.830
2023.642,16.220
2023.644,16.112
2023.647,16.701
2023.650,16.254
2023.653,16.541
2023.656,15.936
2023.658,16.095
2023.661,15.912
2023.664,16.043
2023.667,15.829
2023.667,16.183
2023.669,16.706
2023.672,16.659
2023.675,17.084
2023.678,16.740
2023.681,17.001
2023.683,17.287
2023.686,18.281
2023.689,18.091
2023.692,17.980
2023.694,17.644
2023.697,16.865
2023.700,16.479
2023.703,16.171
2023.706,16.062
2023.708,15.826
2023.711,15.724
2023.714,15.794
2023.717,15.676
2023.719,15.414
2023.722,15.470
2023.725,15.363
2023.728,15.213
2023.731,15.202
2023.733,15.171
2023.736,15.147
2023.739,15.149
2023.742,15.128
2023.744,15.092
2023.747,15.006
2023.750,15.046
