Station Description:,38a Oceanographic Mooring
2021.972,11.177
2021.975,11.251
2021.978,11.02
2021.981,11.006
2021.983,11.134
2021.986,11.057
2021.989,11.059
2021.992,10.944
2021.994,11.307
2021.997,11.182
2022.000,11.074
2022.000,11.411
2022.003,11.213
2022.006,10.866
2022.008,10.633
2022.011,10.619
2022.014,10.755
2022.017,10.586
2022.019,10.477
2022.022,10.343
2022.025,10.352
2022.028,10.358
2022.031,10.441
2022.033,10.449
2022.036,10.352
2022.039,10.396
2022.042,10.424
2022.044,10.429
2022.047,10.474
2022.050,10.48
2022.053,10.424
2022.056,10.392
2022.058,10.275
2022.061,10.242
2022.064,10.121
2022.067,9.939
2022.069,10.052
2022.072,9.906
2022.075,9.88
2022.078,9.906
2022.081,9.938
2022.083,9.799
2022.083,9.596
2022.086,9.411
2022.089,9.442
2022.092,9.43
2022.094,9.341
2022.097,9.246
2022.100,9.181
2022.103,9.206
2022.106,9.137
2022.108,9.09
2022.111,9.195
2022.114,9.166
2022.117,9.11
2022.119,9.065
2022.122,9.044
2022.125,9.022
2022.128,9.01
2022.131,8.994
2022.133,8.942
2022.136,8.916
2022.139,8.916
2022.142,8.922
2022.144,8.809
2022.147,8.562
2022.150,8.505
2022.153,8.498
2022.156,8.521
2022.158,8.53
2022.167,8.578
2022.169,8.606
2022.172,8.599
2022.175,8.596
2022.178,8.547
2022.181,8.514
2022.183,8.491
2022.186,8.46
2022.189,8.494
2022.192,8.5
2022.194,8.5
2022.197,8.506
2022.200,8.411
2022.203,8.434
2022.206,8.649
2022.208,8.634
2022.211,8.488
2022.214,8.461
2022.217,8.444
2022.219,8.466
2022.222,8.516
2022.225,8.566
2022.228,8.639
2022.231,8.674
2022.233,8.703
2022.236,8.731
2022.239,8.749
2022.242,8.766
2022.244,8.771
2022.247,8.826
2022.250,8.86
2022.250,8.87
2022.253,8.878
2022.256,8.881
2022.258,8.88
2022.261,8.889
2022.264,8.892
2022.267,8.879
2022.269,8.841
2022.272,8.864
2022.275,8.915
2022.278,8.991
2022.281,8.982
2022.283,8.979
2022.286,8.97
2022.289,8.97
2022.292,9.004
2022.294,9.02
2022.297,9.056
2022.300,9.051
2022.303,9.052
2022.306,9.044
2022.308,9.035
2022.311,9.019
2022.314,9.03
2022.317,9.005
2022.319,8.98
2022.322,8.956
2022.325,8.951
2022.328,8.941
2022.331,8.94
2022.333,8.939
2022.336,8.915
2022.339,9.162
2022.342,8.905
2022.344,8.885
2022.347,8.88
2022.350,8.965
2022.353,8.9
2022.356,8.87
2022.358,9.072
2022.361,8.972
2022.364,8.93
2022.367,9.051
2022.369,9.111
2022.372,9.135
2022.375,9.18
2022.378,9.19
2022.381,9.159
2022.383,9.195
2022.386,9.155
2022.389,9.072
2022.392,9.124
2022.394,8.985
2022.397,9.044
2022.400,9.211
2022.403,9.351
2022.406,9.428
2022.408,9.505
2022.411,9.714
2022.414,9.595
2022.417,9.545
2022.417,9.515
2022.419,9.532
2022.422,9.571
2022.425,9.5
2022.428,9.486
2022.431,9.535
2022.433,9.559
2022.436,9.558
2022.439,9.561
2022.442,9.51
2022.444,9.431
2022.447,9.491
2022.450,9.794
2022.453,10.14
2022.456,10.194
2022.458,10.12
2022.461,10.109
2022.464,10.224
2022.467,10.166
2022.469,10.16
2022.472,10.24
2022.475,10.281
2022.478,10.165
2022.481,10.115
2022.483,10.04
2022.486,10.076
2022.489,10.117
2022.492,10.148
2022.494,10.16
2022.497,10.213
2022.500,10.242
2022.503,10.269
2022.506,10.241
2022.508,10.182
2022.511,10.329
2022.514,10.38
2022.517,10.306
2022.519,10.18
2022.522,10.211
2022.525,10.127
2022.528,10.164
2022.531,10.225
2022.533,10.293
2022.533,10.45
2022.536,10.471
2022.539,10.543
2022.542,10.621
2022.544,10.588
2022.547,10.56
2022.550,10.773
2022.553,11.011
2022.556,11.082
2022.558,11.104
2022.561,11.127
2022.564,11.092
2022.567,11.204
2022.569,11.293
2022.572,11.472
2022.575,11.17
2022.578,11.184
2022.581,11.203
2022.583,11.401
2022.583,11.579
2022.586,11.321
2022.589,11.485
2022.592,12.508
2022.594,12.36
2022.597,11.976
2022.600,11.236
2022.603,11.222
2022.606,11.518
2022.608,11.898
2022.611,11.429
2022.614,11.799
2022.617,12.334
2022.619,11.725
2022.619,12.178
2022.622,11.744
2022.625,12.206
2022.628,12.744
2022.631,12.044
2022.633,11.769
2022.636,12.406
2022.639,12.133
2022.642,12.567
2022.644,12.673
2022.647,12.484
2022.650,12.525
2022.653,11.867
2022.656,11.995
2022.658,11.956
2022.661,11.841
2022.664,11.946
2022.667,12.454
2022.667,12.968
2022.669,13.082
2022.672,13.076
2022.675,13.155
2022.678,13.007
2022.681,12.962
2022.683,13.145
2022.686,13.14
2022.689,13.064
2022.692,12.817
2022.694,12.892
2022.697,13.073
2022.700,13.346
2022.703,13.517
2022.706,13.626
2022.708,13.744
2022.711,13.798
2022.714,13.796
2022.717,13.459
2022.719,13.685
2022.722,13.102
2022.725,12.786
2022.728,13.192
2022.731,13.95
2022.733,14.294
2022.736,14.173
2022.739,13.678
2022.742,13.577
2022.744,13.541
2022.747,13.378
2022.750,13.401
2022.753,13.472
2022.756,13.55
2022.758,13.768
2022.761,14.305
2022.764,14.16
2022.767,14.424
2022.769,14.456
2022.772,14.436
2022.775,14.405
2022.778,14.379
2022.781,14.355
2022.783,14.344
2022.786,14.331
2022.789,14.298
2022.792,14.218
2022.794,14.141
2022.797,14.042
2022.800,13.95
2022.803,14.085
2022.806,14.088
2022.808,14.084
2022.811,14.038
2022.814,14.066
2022.817,14.048
2022.819,14.05
2022.822,14.018
2022.825,14.018
2022.828,14.003
2022.831,14.021
2022.833,13.991
2022.833,13.945
2022.836,13.909
2022.839,13.886
2022.842,13.921
2022.844,13.845
2022.847,13.93
2022.850,14.021
2022.853,14.245
2022.856,14.157
2022.858,14.154
2022.861,14.049
2022.861,14.047
2022.864,14.063
2022.864,14.063
2022.867,14.16
2022.867,14.16
2022.869,14.174
2022.869,14.174
2022.872,14.224
2022.872,14.224
2022.875,14.204
2022.875,14.204
2022.878,14.163
2022.878,14.163
2022.881,14.154
2022.881,14.154
2022.883,14.146
2022.883,14.146
2022.886,13.921
2022.886,13.921
2022.889,13.836
2022.889,13.836
2022.892,13.508
2022.892,13.537
2022.894,13.685
2022.897,13.642
2022.900,13.507
2022.903,13.405
2022.906,13.555
2022.908,13.365
2022.911,13.348
2022.914,13.411
2022.917,13.281
2022.919,13.127
2022.922,13.262
2022.925,13.16
2022.928,13.034
2022.931,13.05
2022.933,13.128
2022.936,13.029
2022.939,12.866
2022.942,12.803
2022.944,12.704
2022.947,12.634
2022.950,12.577
2022.953,12.475
2022.956,12.388
2022.958,12.361
2022.961,12.288
2022.964,12.225
2022.967,12.234
2022.969,12.231
2022.972,12.214
2022.975,12.211
2022.978,12.235
2022.981,12.167
2022.983,12
2022.986,11.874
2022.989,11.791
2022.992,11.753
2022.994,11.635
2022.997,11.503
2023.000,11.623
2023.000,11.574
2023.003,11.459
2023.006,11.455
2023.008,11.369
2023.011,11.363
2023.014,11.367
2023.017,11.347
2023.019,11.331
2023.022,11.331
2023.025,11.304
2023.028,11.248
2023.031,11.203
2023.033,11.199
2023.036,11.154
2023.039,10.653
2023.042,10.464
2023.044,10.278
2023.047,10.305
2023.050,10.557
2023.053,10.085
2023.056,9.992
2023.058,9.987
2023.061,10.04
2023.064,9.967
2023.067,9.929
2023.069,9.913
2023.072,9.95
2023.075,9.871
2023.078,9.839
2023.081,9.816
2023.083,9.837
2023.083,10.086
2023.086,9.988
2023.089,9.967
2023.092,9.959
2023.094,9.939
2023.097,9.927
2023.100,9.901
2023.103,9.878
2023.106,9.825
2023.108,9.802
2023.111,9.751
2023.114,9.576
2023.117,9.453
2023.119,9.532
2023.122,9.529
2023.125,9.472
2023.128,9.668
2023.131,9.623
2023.133,9.549
2023.136,9.887
2023.139,9.41242
2023.142,9.3241125
2023.144,9.1139625
2023.147,9.0559625
2023.150,9.0625875
2023.153,9.260975
2023.156,9.4136375
2023.158,8.958725
2023.167,8.9582125
2023.169,9.7601375
2023.172,9.7551625
2023.175,9.67875
2023.178,9.4846125
2023.181,9.1179
2023.183,9.0379125
2023.186,9.279775
2023.189,9.4478
2023.192,8.833625
2023.194,8.84215
2023.197,8.8755875
2023.200,8.83345
2023.203,8.8568375
2023.206,8.8497375
2023.208,8.8438125
2023.211,8.8843
2023.211,8.841175
2023.214,8.8715625
2023.217,8.8731
2023.219,8.8752375
2023.222,8.867675
2023.225,8.8664125
2023.228,8.847075
2023.231,8.8389375
2023.233,8.8375625
2023.236,8.851325
2023.239,8.8608625
2023.242,8.8471
2023.244,8.8375625
2023.247,8.8430125
2023.250,8.8634125
2023.250,8.859255556
2023.253,8.85595
2023.256,8.85115
2023.258,8.8392625
2023.261,8.8423625
2023.264,8.8436125
2023.267,8.8351625
2023.269,8.8218875
2023.272,8.81135
2023.275,8.8169
2023.278,8.8263375
2023.281,8.83795
2023.283,8.8271
2023.286,8.8398625
2023.289,8.84345
2023.292,8.841225
2023.294,8.838425
2023.297,8.837075
2023.300,8.8428375
2023.303,8.8522125
2023.306,8.8444125
2023.308,8.878975
2023.311,8.952575
2023.314,9.0967875
2023.317,9.1488375
2023.319,9.0142125
2023.322,9.1192375
2023.325,9.1577125
2023.328,9.1341625
2023.331,9.1644375
2023.333,9.1656125
2023.336,9.0629
2023.339,9.1174375
2023.342,9.2185625
2023.344,9.276775
2023.347,9.20105
2023.350,9.1416
2023.353,9.1464
2023.356,9.1171375
2023.358,9.16275
2023.361,9.2459375
2023.364,9.2337
2023.367,9.237525
2023.369,9.2699125
2023.372,9.2729625
2023.375,9.2800125
2023.378,9.3074
2023.381,9.3157125
2023.383,9.3222625
2023.386,9.340825
2023.389,9.34005
2023.392,9.325275
2023.394,9.354375
2023.397,9.3922125
2023.400,9.3433375
2023.403,9.3669875
2023.406,9.4159
2023.408,9.412375
2023.411,9.427825
2023.414,9.4502875
2023.417,9.4739375
2023.417,9.439575
2023.419,9.4701375
2023.422,9.5790125
2023.425,9.72685
2023.428,9.848525
2023.431,9.868525
2023.433,9.939125
2023.436,10.017075
2023.439,9.94405
2023.442,9.9059375
2023.444,9.5761375
2023.447,9.5377375
2023.450,9.562675
2023.453,9.5991625
2023.456,9.6578375
2023.458,9.67915
2023.461,9.7907875
2023.464,10.02585
2023.467,10.119825
2023.469,10.06205
2023.472,9.9567625
2023.475,10.0101
2023.478,9.984725
2023.481,9.967075
2023.483,10.089275
2023.486,10.21375
2023.489,10.403375
2023.492,10.802825
2023.494,10.693025
2023.497,10.9374625
2023.500,10.9865
2023.503,10.9983875
2023.506,11.033975
2023.508,11.1497875
2023.511,11.2219625
2023.514,11.2688375
2023.517,11.2591375
2023.519,11.2997
2023.522,11.2882125
2023.525,11.279625
2023.528,11.294525
2023.531,11.3428625
2023.533,11.3676625
2023.536,11.4775375
2023.539,11.4173
2023.542,11.34645
2023.544,11.405325
2023.547,11.4989625
2023.550,11.57095
2023.553,11.8327
2023.556,11.6743125
2023.558,11.462075
2023.561,11.58255
2023.564,11.693725
2023.567,11.5628
2023.569,11.6494375
2023.572,11.6950875
2023.575,11.7864375
2023.578,12.0652125
2023.581,11.8675125
2023.583,11.509375
2023.583,11.7765625
2023.586,11.924025
2023.589,11.9174375
2023.592,11.7886375
2023.594,12.1018625
2023.597,12.0005375
2023.600,12.369275
2023.603,12.0481875
2023.606,11.855125
2023.608,11.951925
2023.611,11.6557625
2023.614,12.0214125
2023.617,11.7439625
2023.619,11.651175
2023.622,12.555325
2023.625,13.04575
2023.628,13.08015
2023.631,12.7688625
2023.633,12.611675
2023.636,12.2430125
2023.639,12.2685125
2023.642,12.6193875
2023.644,12.6317125
2023.647,13.346575
2023.650,13.0369625
2023.653,12.5876125
2023.656,12.2678125
2023.658,12.14265
2023.661,12.24115
2023.664,12.276875
2023.667,12.2289375
2023.667,12.3117
2023.669,12.5161
2023.672,12.5275
2023.675,12.5800875
2023.678,12.7556625
2023.681,13.072425
2023.683,12.875725
2023.686,13.143275
2023.689,12.8814375
2023.692,12.5994
2023.694,12.65695
2023.697,13.4103125
2023.700,12.837775
2023.703,12.854375
2023.706,13.19045
2023.708,13.1476875
2023.711,12.94145
2023.714,12.9157875
2023.717,12.90215
2023.719,12.8866125
2023.722,13.024775
2023.725,13.070175
2023.728,12.9729625
2023.731,13.0465625
2023.733,12.9757375
2023.736,13.210725
2023.739,13.9084
2023.742,14.06175
2023.744,14.4648125
2023.747,14.59295
2023.750,14.680525
